2024-06-03 00:00:59,817 INFO c.n.d.s.r.a.ConfigClusterResolver [AsyncResolver-bootstrap-executor-0] Resolving eureka endpoints via configuration
2024-06-03 18:00:18,259 WARN o.s.c.s.AbstractApplicationContext [restartedMain] Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'entityManagerFactory' defined in class path resource [org/springframework/boot/autoconfigure/orm/jpa/HibernateJpaConfiguration.class]: Failed to initialize dependency 'liquibase' of LoadTimeWeaverAware bean 'entityManagerFactory': Error creating bean with name 'liquibase' defined in class path resource [org/springframework/boot/autoconfigure/liquibase/LiquibaseAutoConfiguration$LiquibaseConfiguration.class]: liquibase.exception.CommandExecutionException: liquibase.exception.ChangeLogParseException: classpath:/db/changelog/db.changelog-master.yaml does not exist
2024-06-03 18:00:18,260 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Shutdown initiated...
2024-06-03 18:00:18,263 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Shutdown completed.
2024-06-03 18:00:19,273 WARN z.r.i.AsyncReporter$BoundedAsyncReporter [restartedMain] Timed out waiting for in-flight spans to send
2024-06-03 18:00:19,279 INFO o.a.j.l.DirectJDKLog [restartedMain] Stopping service [Tomcat]
2024-06-03 18:00:19,298 INFO o.s.b.a.l.ConditionEvaluationReportLogger [restartedMain] 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2024-06-03 18:00:19,322 ERROR o.s.b.d.LoggingFailureAnalysisReporter [restartedMain] 

***************************
APPLICATION FAILED TO START
***************************

Description:

Liquibase failed to start because no changelog could be found at 'classpath:/db/changelog/db.changelog-master.yaml'.

Action:

Make sure a Liquibase changelog is present at the configured path.

2024-06-03 18:02:55,587 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 8.0.1.Final
2024-06-03 18:02:55,632 INFO o.s.b.StartupInfoLogger [restartedMain] Starting Application using Java 21.0.1 with PID 6700 (E:\RTB projects\ws\movie.fav\target\classes started by chama in E:\RTB projects\ws\movie.fav)
2024-06-03 18:02:55,634 INFO o.s.b.SpringApplication [restartedMain] The following 1 profile is active: "dev"
2024-06-03 18:02:55,695 INFO o.s.b.l.DeferredLog [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-06-03 18:02:55,695 INFO o.s.b.l.DeferredLog [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-06-03 18:02:57,401 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-03 18:02:57,539 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 131 ms. Found 1 JPA repository interface.
2024-06-03 18:02:58,022 INFO o.s.c.c.s.GenericScope [restartedMain] BeanFactory id=14b3ce5c-9aab-3b22-bcc9-3e7b8b48fb15
2024-06-03 18:02:58,426 WARN o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-03 18:02:58,433 WARN o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-03 18:02:58,980 INFO o.s.b.w.e.t.TomcatWebServer [restartedMain] Tomcat initialized with port 8083 (http)
2024-06-03 18:02:58,992 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing ProtocolHandler ["http-nio-8083"]
2024-06-03 18:02:58,993 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting service [Tomcat]
2024-06-03 18:02:58,993 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-03 18:02:59,072 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing Spring embedded WebApplicationContext
2024-06-03 18:02:59,073 INFO o.s.b.w.s.c.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 3377 ms
2024-06-03 18:02:59,687 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Starting...
2024-06-03 18:02:59,912 INFO c.z.h.p.HikariPool [restartedMain] HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:cdfc53b4-c497-47e0-9785-dca534f5d0f4 user=SA
2024-06-03 18:02:59,915 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Start completed.
2024-06-03 18:02:59,929 INFO o.s.b.a.h.H2ConsoleAutoConfiguration [restartedMain] H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:cdfc53b4-c497-47e0-9785-dca534f5d0f4'
2024-06-03 18:03:00,299 INFO l.l.c.JavaLogger [restartedMain] Set default schema name to PUBLIC
2024-06-03 18:03:00,778 INFO l.l.c.JavaLogger [restartedMain] Creating database history table with name: PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:00,874 INFO l.l.c.JavaLogger [restartedMain] Reading from PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:00,957 INFO l.l.c.JavaLogger [restartedMain] Successfully acquired change log lock
2024-06-03 18:03:00,959 INFO l.l.c.JavaLogger [restartedMain] Using deploymentId: 7417980958
2024-06-03 18:03:00,960 INFO l.l.c.JavaLogger [restartedMain] Reading from PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:00,975 INFO l.l.c.JavaLogger [restartedMain] Running Changeset: db/changelog/01.xml::1716710112005-1::chama (generated)
2024-06-03 18:03:00,980 INFO l.l.c.JavaLogger [restartedMain] Sequence fav_movie_seq created
2024-06-03 18:03:00,982 INFO l.l.c.JavaLogger [restartedMain] ChangeSet db/changelog/01.xml::1716710112005-1::chama (generated) ran successfully in 5ms
2024-06-03 18:03:00,992 INFO l.l.c.JavaLogger [restartedMain] Running Changeset: db/changelog/01.xml::1716710112005-4::chama (generated)
2024-06-03 18:03:00,996 INFO l.l.c.JavaLogger [restartedMain] Table favorite_movie created
2024-06-03 18:03:00,997 INFO l.l.c.JavaLogger [restartedMain] ChangeSet db/changelog/01.xml::1716710112005-4::chama (generated) ran successfully in 3ms
2024-06-03 18:03:01,004 INFO l.l.c.JavaLogger [restartedMain] UPDATE SUMMARY
2024-06-03 18:03:01,004 INFO l.l.c.JavaLogger [restartedMain] Run:                          2
2024-06-03 18:03:01,005 INFO l.l.c.JavaLogger [restartedMain] Previously run:               0
2024-06-03 18:03:01,005 INFO l.l.c.JavaLogger [restartedMain] Filtered out:                 0
2024-06-03 18:03:01,005 INFO l.l.c.JavaLogger [restartedMain] -------------------------------
2024-06-03 18:03:01,005 INFO l.l.c.JavaLogger [restartedMain] Total change sets:            2
2024-06-03 18:03:01,006 INFO l.l.c.JavaLogger [restartedMain] Update summary generated
2024-06-03 18:03:01,008 INFO l.l.c.JavaLogger [restartedMain] Update command completed successfully.
2024-06-03 18:03:01,008 INFO l.l.c.JavaLogger [restartedMain] Liquibase: Update has been successful. Rows affected: 2
2024-06-03 18:03:01,010 INFO l.l.c.JavaLogger [restartedMain] Successfully released change log lock
2024-06-03 18:03:01,011 INFO l.l.c.JavaLogger [restartedMain] Command execution complete
2024-06-03 18:03:01,186 INFO o.h.j.i.u.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2024-06-03 18:03:01,294 INFO o.h.Version [restartedMain] HHH000412: Hibernate ORM core version 6.5.2.Final
2024-06-03 18:03:01,353 INFO o.h.c.i.RegionFactoryInitiator [restartedMain] HHH000026: Second-level cache disabled
2024-06-03 18:03:01,731 INFO o.s.o.j.p.SpringPersistenceUnitInfo [restartedMain] No LoadTimeWeaver setup: ignoring JPA class transformer
2024-06-03 18:03:02,865 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [restartedMain] HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-06-03 18:03:02,869 INFO o.s.o.j.AbstractEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-06-03 18:03:03,380 INFO o.s.d.j.r.q.QueryEnhancerFactory [restartedMain] Hibernate is in classpath; If applicable, HQL parser will be used.
2024-06-03 18:03:04,142 WARN o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-06-03 18:03:04,299 WARN o.s.b.d.a.OptionalLiveReloadServer [restartedMain] Unable to start LiveReload server
2024-06-03 18:03:04,422 INFO o.s.c.o.FeignClientFactoryBean [restartedMain] For 'MOVIEREPOSITORY' URL not provided. Will try picking an instance via load-balancing.
2024-06-03 18:03:04,664 WARN o.s.b.a.s.s.UserDetailsServiceAutoConfiguration [restartedMain] 

Using generated security password: 001a8744-c11e-4215-9d07-6a5ee85f71b8

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2024-06-03 18:03:04,686 INFO o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer [restartedMain] Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2024-06-03 18:03:05,716 INFO o.s.b.a.e.w.EndpointLinksResolver [restartedMain] Exposing 1 endpoint beneath base path '/actuator'
2024-06-03 18:03:05,836 INFO o.s.s.w.DefaultSecurityFilterChain [restartedMain] Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1419de7f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6ba9e504, org.springframework.security.web.context.SecurityContextHolderFilter@2fc6d232, org.springframework.security.web.header.HeaderWriterFilter@1422ac46, org.springframework.web.filter.CorsFilter@668f91ff, org.springframework.security.web.authentication.logout.LogoutFilter@1ef69d2c, com.example.movie.fav.filter.JwtAuthenticationFilter@5c237b40, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2de62e03, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@35b6c83f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@693bc9d, org.springframework.security.web.access.ExceptionTranslationFilter@6878da11, org.springframework.security.web.access.intercept.AuthorizationFilter@14b44e01]
2024-06-03 18:03:06,909 INFO o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration [restartedMain] Eureka HTTP Client uses RestTemplate.
2024-06-03 18:03:07,004 WARN o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger [restartedMain] Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-06-03 18:03:07,156 INFO o.s.c.n.e.InstanceInfoFactory [restartedMain] Setting initial instance status as: STARTING
2024-06-03 18:03:07,190 INFO c.n.d.DiscoveryClient [restartedMain] Initializing Eureka in region us-east-1
2024-06-03 18:03:07,194 INFO c.n.d.s.r.a.ConfigClusterResolver [restartedMain] Resolving eureka endpoints via configuration
2024-06-03 18:03:07,214 INFO c.n.d.DiscoveryClient [restartedMain] Disable delta property : false
2024-06-03 18:03:07,214 INFO c.n.d.DiscoveryClient [restartedMain] Single vip registry refresh property : null
2024-06-03 18:03:07,215 INFO c.n.d.DiscoveryClient [restartedMain] Force full registry fetch : false
2024-06-03 18:03:07,216 INFO c.n.d.DiscoveryClient [restartedMain] Application is null : false
2024-06-03 18:03:07,216 INFO c.n.d.DiscoveryClient [restartedMain] Registered Applications size is zero : true
2024-06-03 18:03:07,217 INFO c.n.d.DiscoveryClient [restartedMain] Application version is -1: true
2024-06-03 18:03:07,217 INFO c.n.d.DiscoveryClient [restartedMain] Getting all instance registry info from the eureka server
2024-06-03 18:03:07,435 INFO c.n.d.DiscoveryClient [restartedMain] The response status is 200
2024-06-03 18:03:07,438 INFO c.n.d.DiscoveryClient [restartedMain] Starting heartbeat executor: renew interval is: 30
2024-06-03 18:03:07,441 INFO c.n.d.InstanceInfoReplicator [restartedMain] InstanceInfoReplicator onDemand update allowed rate per min is 4
2024-06-03 18:03:07,446 INFO c.n.d.DiscoveryClient [restartedMain] Discovery Client initialized at timestamp 1717417987446 with initial instances count: 3
2024-06-03 18:03:07,458 INFO o.s.c.n.e.s.EurekaServiceRegistry [restartedMain] Registering application MOVIEFAV with eureka with status UP
2024-06-03 18:03:07,460 INFO c.n.d.DiscoveryClient$3 [restartedMain] Saw local status change event StatusChangeEvent [timestamp=1717417987460, current=UP, previous=STARTING]
2024-06-03 18:03:07,462 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting ProtocolHandler ["http-nio-8083"]
2024-06-03 18:03:07,462 INFO c.n.d.DiscoveryClient [DiscoveryClient-InstanceInfoReplicator-0] DiscoveryClient_MOVIEFAV/chaman.mshome.net:movieFav:8083: registering service...
2024-06-03 18:03:07,478 INFO o.s.b.w.e.t.TomcatWebServer [restartedMain] Tomcat started on port 8083 (http) with context path '/'
2024-06-03 18:03:07,479 INFO o.s.c.n.e.s.EurekaAutoServiceRegistration [restartedMain] Updating port to 8083
2024-06-03 18:03:07,509 INFO o.s.b.StartupInfoLogger [restartedMain] Started Application in 12.435 seconds (process running for 13.265)
2024-06-03 18:03:07,514 INFO c.n.d.DiscoveryClient [DiscoveryClient-InstanceInfoReplicator-0] DiscoveryClient_MOVIEFAV/chaman.mshome.net:movieFav:8083 - registration status: 204
2024-06-03 18:03:07,855 INFO o.a.j.l.DirectJDKLog [RMI TCP Connection(7)-127.0.0.1] Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-06-03 18:03:07,855 INFO o.s.w.s.FrameworkServlet [RMI TCP Connection(7)-127.0.0.1] Initializing Servlet 'dispatcherServlet'
2024-06-03 18:03:07,857 INFO o.s.w.s.FrameworkServlet [RMI TCP Connection(7)-127.0.0.1] Completed initialization in 2 ms
2024-06-03 18:03:22,013 INFO o.h.v.i.u.Version [background-preinit] HV000001: Hibernate Validator 8.0.1.Final
2024-06-03 18:03:22,158 INFO o.s.b.StartupInfoLogger [restartedMain] Starting Application using Java 21.0.1 with PID 20820 (E:\RTB projects\ws\movie.fav\target\classes started by chama in E:\RTB projects\ws\movie.fav)
2024-06-03 18:03:22,161 INFO o.s.b.SpringApplication [restartedMain] The following 1 profile is active: "dev"
2024-06-03 18:03:22,349 INFO o.s.b.l.DeferredLog [restartedMain] Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2024-06-03 18:03:22,351 INFO o.s.b.l.DeferredLog [restartedMain] For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2024-06-03 18:03:28,729 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2024-06-03 18:03:29,536 INFO o.s.d.r.c.RepositoryConfigurationDelegate [restartedMain] Finished Spring Data repository scanning in 733 ms. Found 1 JPA repository interface.
2024-06-03 18:03:31,238 INFO o.s.c.c.s.GenericScope [restartedMain] BeanFactory id=14b3ce5c-9aab-3b22-bcc9-3e7b8b48fb15
2024-06-03 18:03:32,418 WARN o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
2024-06-03 18:03:32,441 WARN o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [restartedMain] Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected into a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies.
2024-06-03 18:03:34,468 INFO o.s.b.w.e.t.TomcatWebServer [restartedMain] Tomcat initialized with port 8083 (http)
2024-06-03 18:03:34,498 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing ProtocolHandler ["http-nio-8083"]
2024-06-03 18:03:34,504 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting service [Tomcat]
2024-06-03 18:03:34,506 INFO o.a.j.l.DirectJDKLog [restartedMain] Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-06-03 18:03:34,726 INFO o.a.j.l.DirectJDKLog [restartedMain] Initializing Spring embedded WebApplicationContext
2024-06-03 18:03:34,727 INFO o.s.b.w.s.c.ServletWebServerApplicationContext [restartedMain] Root WebApplicationContext: initialization completed in 12373 ms
2024-06-03 18:03:37,032 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Starting...
2024-06-03 18:03:37,904 INFO c.z.h.p.HikariPool [restartedMain] HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:c3c86959-45c4-4202-b22d-7a5285244924 user=SA
2024-06-03 18:03:37,911 INFO c.z.h.HikariDataSource [restartedMain] HikariPool-1 - Start completed.
2024-06-03 18:03:37,956 INFO o.s.b.a.h.H2ConsoleAutoConfiguration [restartedMain] H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:c3c86959-45c4-4202-b22d-7a5285244924'
2024-06-03 18:03:38,970 INFO l.l.c.JavaLogger [restartedMain] Set default schema name to PUBLIC
2024-06-03 18:03:40,316 INFO l.l.c.JavaLogger [restartedMain] Creating database history table with name: PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:40,689 INFO l.l.c.JavaLogger [restartedMain] Reading from PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:41,014 INFO l.l.c.JavaLogger [restartedMain] Successfully acquired change log lock
2024-06-03 18:03:41,020 INFO l.l.c.JavaLogger [restartedMain] Using deploymentId: 7418021019
2024-06-03 18:03:41,026 INFO l.l.c.JavaLogger [restartedMain] Reading from PUBLIC.DATABASECHANGELOG
2024-06-03 18:03:41,071 INFO l.l.c.JavaLogger [restartedMain] Running Changeset: db/changelog/01.xml::1716710112005-1::chama (generated)
2024-06-03 18:03:41,097 INFO l.l.c.JavaLogger [restartedMain] Sequence fav_movie_seq created
2024-06-03 18:03:41,101 INFO l.l.c.JavaLogger [restartedMain] ChangeSet db/changelog/01.xml::1716710112005-1::chama (generated) ran successfully in 25ms
2024-06-03 18:03:41,131 INFO l.l.c.JavaLogger [restartedMain] Running Changeset: db/changelog/01.xml::1716710112005-4::chama (generated)
2024-06-03 18:03:41,144 INFO l.l.c.JavaLogger [restartedMain] Table favorite_movie created
2024-06-03 18:03:41,146 INFO l.l.c.JavaLogger [restartedMain] ChangeSet db/changelog/01.xml::1716710112005-4::chama (generated) ran successfully in 13ms
2024-06-03 18:03:41,168 INFO l.l.c.JavaLogger [restartedMain] UPDATE SUMMARY
2024-06-03 18:03:41,169 INFO l.l.c.JavaLogger [restartedMain] Run:                          2
2024-06-03 18:03:41,170 INFO l.l.c.JavaLogger [restartedMain] Previously run:               0
2024-06-03 18:03:41,171 INFO l.l.c.JavaLogger [restartedMain] Filtered out:                 0
2024-06-03 18:03:41,172 INFO l.l.c.JavaLogger [restartedMain] -------------------------------
2024-06-03 18:03:41,174 INFO l.l.c.JavaLogger [restartedMain] Total change sets:            2
2024-06-03 18:03:41,179 INFO l.l.c.JavaLogger [restartedMain] Update summary generated
2024-06-03 18:03:41,187 INFO l.l.c.JavaLogger [restartedMain] Update command completed successfully.
2024-06-03 18:03:41,188 INFO l.l.c.JavaLogger [restartedMain] Liquibase: Update has been successful. Rows affected: 2
2024-06-03 18:03:41,195 INFO l.l.c.JavaLogger [restartedMain] Successfully released change log lock
2024-06-03 18:03:41,198 INFO l.l.c.JavaLogger [restartedMain] Command execution complete
2024-06-03 18:03:41,657 INFO o.h.j.i.u.LogHelper [restartedMain] HHH000204: Processing PersistenceUnitInfo [name: default]
2024-06-03 18:03:41,809 INFO o.h.Version [restartedMain] HHH000412: Hibernate ORM core version 6.5.2.Final
2024-06-03 18:03:41,892 INFO o.h.c.i.RegionFactoryInitiator [restartedMain] HHH000026: Second-level cache disabled
2024-06-03 18:03:42,663 INFO o.s.o.j.p.SpringPersistenceUnitInfo [restartedMain] No LoadTimeWeaver setup: ignoring JPA class transformer
2024-06-03 18:03:45,426 INFO o.h.e.t.j.p.i.JtaPlatformInitiator [restartedMain] HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2024-06-03 18:03:45,438 INFO o.s.o.j.AbstractEntityManagerFactoryBean [restartedMain] Initialized JPA EntityManagerFactory for persistence unit 'default'
2024-06-03 18:03:46,754 INFO o.s.d.j.r.q.QueryEnhancerFactory [restartedMain] Hibernate is in classpath; If applicable, HQL parser will be used.
2024-06-03 18:03:49,825 WARN o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration [restartedMain] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2024-06-03 18:03:50,412 WARN o.s.b.d.a.OptionalLiveReloadServer [restartedMain] Unable to start LiveReload server
2024-06-03 18:03:50,670 INFO o.s.c.o.FeignClientFactoryBean [restartedMain] For 'MOVIEREPOSITORY' URL not provided. Will try picking an instance via load-balancing.
2024-06-03 18:03:51,335 WARN o.s.b.a.s.s.UserDetailsServiceAutoConfiguration [restartedMain] 

Using generated security password: 88524f3a-3ccf-4561-91fa-3f605ef887aa

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2024-06-03 18:03:51,448 INFO o.s.s.c.a.a.c.InitializeUserDetailsBeanManagerConfigurer$InitializeUserDetailsManagerConfigurer [restartedMain] Global AuthenticationManager configured with UserDetailsService bean with name inMemoryUserDetailsManager
2024-06-03 18:03:55,099 INFO o.s.b.a.e.w.EndpointLinksResolver [restartedMain] Exposing 1 endpoint beneath base path '/actuator'
